patient_id,condition,finetune_size,seed,ssim_mean,ssim_sd,n_eval_images
87,scratch,10,0,0.15190543962753164,0.03210605341953254,20
87,scratch,10,1,0.15754707834403603,0.047340134877485965,20
87,scratch,10,2,0.16913556802663116,0.04548157421001635,20
87,scratch,10,3,0.17247268515753997,0.03231440895036302,20
87,scratch,10,4,0.15322199430812206,0.03606070566017606,20
87,scratch,20,0,0.16592106129090084,0.0539515989166044,20
87,scratch,20,1,0.1697236392778273,0.05089715584005994,20
87,scratch,20,2,0.16001321950037575,0.04453850642887594,20
87,scratch,20,3,0.16965849204535866,0.04593179289355564,20
87,scratch,20,4,0.17967128685968708,0.048504784363011366,20
87,scratch,50,0,0.16161071729454207,0.050991601684774124,20
87,scratch,50,1,0.16793474407113657,0.044651875601135774,20
87,scratch,50,2,0.18048157208274468,0.03531437881809187,20
87,scratch,50,3,0.15331191556397902,0.04558706719882208,20
87,scratch,50,4,0.14813757079751805,0.04348278236527951,20
87,scratch,100,0,0.16336743250545543,0.050547287899293844,20
87,scratch,100,1,0.1590002065341329,0.043027746537893194,20
87,scratch,100,2,0.16982969387427016,0.038059940444863376,20
87,scratch,100,3,0.16556407475760596,0.04489228728262115,20
87,scratch,100,4,0.1679516465645734,0.042262014449407484,20
87,scratch,200,0,0.16741395331536238,0.04339962418485779,20
87,scratch,200,1,0.16553776361261233,0.03998955372328206,20
87,scratch,200,2,0.16861534840191195,0.040103264196888345,20
87,scratch,200,3,0.1615332338703425,0.04888332185109211,20
87,scratch,200,4,0.15592667531085078,0.0362297428900831,20
88,pretrained,5,0,0.3226915090923989,0.09572786418512125,20
88,pretrained,5,1,0.2996166630548126,0.07111104761640948,20
88,pretrained,5,2,0.3196746594555464,0.0951938740226184,20
88,pretrained,5,3,0.3345560496981331,0.08226182370883882,20
88,pretrained,5,4,0.33670226133914244,0.10159940891828158,20
88,pretrained,10,0,0.33950472784055946,0.07091288910608226,20
88,pretrained,10,1,0.3522117886646611,0.09097484947616892,20
88,pretrained,10,2,0.33803381347479555,0.09247188532088434,20
88,pretrained,10,3,0.3398040687464646,0.08802135341335339,20
88,pretrained,10,4,0.3084999107186347,0.10438430565827286,20
88,pretrained,20,0,0.3510588719083565,0.07817257397831051,20
88,pretrained,20,1,0.34720138481967855,0.08072504059437485,20
88,pretrained,20,2,0.33772092508510676,0.08394355554274727,20
88,pretrained,20,3,0.34185620688335805,0.08588202664205109,20
88,pretrained,20,4,0.32905149097775616,0.07721962372674251,20
88,pretrained,50,0,0.3371522343173075,0.08180310044998931,20
88,pretrained,50,1,0.34587151748709355,0.0862357361748937,20
88,pretrained,50,2,0.3371922269610921,0.0860963598717082,20
88,pretrained,50,3,0.33346667856539497,0.08232416830231375,20
88,pretrained,50,4,0.33011100141477473,0.0902388892987471,20
88,pretrained,100,0,0.33677433881926183,0.08463405501990715,20
88,pretrained,100,1,0.3324411177467264,0.0849409761936861,20
88,pretrained,100,2,0.33413151099012767,0.08445062424770225,20
88,pretrained,100,3,0.34724555323528594,0.0831193322485936,20
88,pretrained,100,4,0.34013437438937305,0.08025304402219693,20
88,pretrained,200,0,0.34713973513924545,0.08432520608803303,20
88,pretrained,200,1,0.3452168693905883,0.08438726632381684,20
88,pretrained,200,2,0.3380020690374991,0.0862180066684495,20
88,pretrained,200,3,0.3358528598472227,0.08373331550343635,20
88,pretrained,200,4,0.3411517569596217,0.08685586579182629,20
88,scratch,5,0,0.20362166649831742,0.06681676886089702,20
88,scratch,5,1,0.17097459421718292,0.0692802525891023,20
88,scratch,5,2,0.16889942882198464,0.06770139053465572,20
88,scratch,5,3,0.153688041332464,0.07542874530508077,20
88,scratch,5,4,0.18821344507195475,0.0799095893968344,20
88,scratch,10,0,0.18329699948171835,0.06579736672645074,20
88,scratch,10,1,0.19003874490627742,0.07211821196194669,20
88,scratch,10,2,0.1924139355502114,0.07236185599845724,20
88,scratch,10,3,0.18702683603353815,0.0727852841134137,20
88,scratch,10,4,0.15649577214598592,0.08571796499335832,20
88,scratch,20,0,0.18994389561001476,0.06641013050784246,20
88,scratch,20,1,0.17392701047846443,0.078498612626555,20
88,scratch,20,2,0.16252784713715104,0.06662060730846811,20
88,scratch,20,3,0.1855778232209744,0.07039832901346754,20
88,scratch,20,4,0.1752873781415191,0.05975569259361364,20
88,scratch,50,0,0.17708462702636876,0.0643878557974046,20
88,scratch,50,1,0.18404244802572886,0.06679929581834172,20
88,scratch,50,2,0.17379917508627854,0.06213300833859112,20
88,scratch,50,3,0.18077549123552678,0.06901684874728517,20
88,scratch,50,4,0.17801223777501057,0.0635373821188657,20
88,scratch,100,0,0.18592927762541486,0.06578229701312266,20
88,scratch,100,1,0.1803553181687176,0.06242386774729493,20
88,scratch,100,2,0.16215412831861273,0.060535028703936226,20
88,scratch,100,3,0.17946421745179095,0.06756529320241729,20
88,scratch,100,4,0.1779233065593779,0.06354326271684001,20
88,scratch,200,0,0.19910797899098862,0.06581373102587694,20
88,scratch,200,1,0.17138609296507532,0.05805817926300342,20
88,scratch,200,2,0.18252198051480614,0.06873224270466669,20
88,scratch,200,3,0.18559044600109306,0.06277274885104775,20
88,scratch,200,4,0.1796227538101063,0.06920211407550851,20
89,pretrained,5,0,0.1323638069648407,0.06633193622434787,20
89,pretrained,5,1,0.09915938245749283,0.0378098168018996,20
89,pretrained,5,2,0.12969776589730825,0.0753532395348811,20
89,pretrained,5,3,0.13913715340242291,0.0707085406529482,20
89,pretrained,5,4,0.10187342551245851,0.046349289571933405,20
89,pretrained,10,0,0.13968611873905346,0.06704312925712456,20
89,pretrained,10,1,0.12434403461462322,0.0646046699908533,20
89,pretrained,10,2,0.12329395231520879,0.07308532090934503,20
89,pretrained,10,3,0.1285773657912752,0.06897998867862842,20
89,pretrained,10,4,0.0873452405654663,0.0564582477751648,20
89,pretrained,20,0,0.13253327722585906,0.056897914636134736,20
89,pretrained,20,1,0.10830109872098545,0.057483067204209086,20
89,pretrained,20,2,0.11437585903665308,0.05991654376196318,20
89,pretrained,20,3,0.11312428050687799,0.04829325709679224,20
89,pretrained,20,4,0.12073162825898584,0.07221571537940213,20
89,pretrained,50,0,0.13006058634688603,0.07179405517403914,20
89,pretrained,50,1,0.11188778700271115,0.0675368454482671,20
89,pretrained,50,2,0.09794865870890454,0.06076325349230523,20
89,pretrained,50,3,0.13975434354146427,0.05752080107076702,20
89,pretrained,50,4,0.11430689035007184,0.06677450640948124,20
89,pretrained,100,0,0.09638501393223782,0.06195412128406116,20
89,pretrained,100,1,0.11117110313733802,0.06690540148017562,20
89,pretrained,100,2,0.11661792963461311,0.07274990021833809,20
89,pretrained,100,3,0.12577811280541146,0.0749682269074203,20
89,pretrained,100,4,0.15050984316228894,0.06719566737099061,20
89,pretrained,200,0,0.15633317538342667,0.07423123148360015,20
89,pretrained,200,1,0.10956261241286828,0.06761563114430355,20
89,pretrained,200,2,0.13644159795048857,0.07367680693091158,20
89,pretrained,200,3,0.12023838533155973,0.06861648372035589,20
89,pretrained,200,4,0.12771660098228313,0.067795718338092,20
89,scratch,5,0,0.1469300867887953,0.04772427559382768,20
89,scratch,5,1,0.10518551570871677,0.027678039739534827,20
89,scratch,5,2,0.11290722271021816,0.035508573285754935,20
89,scratch,5,3,0.14122610998648172,0.04153656342837417,20
89,scratch,5,4,0.10149140002812404,0.03497580091310782,20
89,scratch,10,0,0.08222570442021913,0.024593905884657884,20
89,scratch,10,1,0.09319018079604571,0.0258009214448829,20
89,scratch,10,2,0.11004005245366374,0.02547703265122819,20
89,scratch,10,3,0.13050596485580776,0.03508426684486291,20
89,scratch,10,4,0.08788314795828008,0.02348697234849472,20
89,scratch,20,0,0.1258892965303023,0.036064852337008346,20
89,scratch,20,1,0.09268440236643972,0.025680290092134635,20
89,scratch,20,2,0.08283935740575876,0.026287339236914165,20
89,scratch,20,3,0.08309016857904714,0.02293048525164685,20
89,scratch,20,4,0.11493069080550633,0.03423364389716253,20
89,scratch,50,0,0.06040875854467289,0.018243000007781767,20
89,scratch,50,1,0.07634934505106833,0.0221113623268503,20
89,scratch,50,2,0.06500447577203664,0.01824369718904362,20
89,scratch,50,3,0.10457681582008746,0.030812807557154334,20
89,scratch,50,4,0.08704981003878307,0.024487028637567843,20
89,scratch,100,0,0.07954009490481453,0.02217349127854769,20
89,scratch,100,1,0.09332788813879991,0.023461160318563868,20
89,scratch,100,2,0.11621250139678203,0.032597947463990376,20
89,scratch,100,3,0.08919565264008131,0.02830198827375606,20
89,scratch,100,4,0.09244627988491654,0.027189604467073712,20
89,scratch,200,0,0.08795425105665934,0.022940518899095402,20
89,scratch,200,1,0.08962865759263283,0.02625289661664432,20
89,scratch,200,2,0.09593125470469858,0.024134964129911136,20
89,scratch,200,3,0.08135720328464395,0.023671572389128457,20
89,scratch,200,4,0.0826545142141378,0.021563749191215217,20
90,pretrained,5,0,0.20632778380821432,0.05357190336341306,20
90,pretrained,5,1,0.21125066744095164,0.062278117368809345,20
90,pretrained,5,2,0.20279013919155137,0.04533117704099335,20
90,pretrained,5,3,0.19641177116603878,0.039154943565620576,20
90,pretrained,5,4,0.19529138335734708,0.05179487652258853,20
90,pretrained,10,0,0.22417543798177014,0.05464222960365887,20
90,pretrained,10,1,0.20518688794944273,0.04138465023260399,20
90,pretrained,10,2,0.208698892686935,0.04080252801507147,20
90,pretrained,10,3,0.2177747962735906,0.05352276205630111,20
90,pretrained,10,4,0.21548251793429046,0.048765049325527825,20
90,pretrained,20,0,0.2073583285218167,0.04974396765170933,20
90,pretrained,20,1,0.2147056723245389,0.047331893588189976,20
90,pretrained,20,2,0.2177452999857274,0.04909185695030079,20
90,pretrained,20,3,0.20443300405194975,0.04314950799480894,20
90,pretrained,20,4,0.22344323963538523,0.0467666019434907,20
90,pretrained,50,0,0.21422763719337728,0.05139589355531039,20
90,pretrained,50,1,0.21711078729919148,0.04428469451504217,20
90,pretrained,50,2,0.21763142599020893,0.04715467993207877,20
90,pretrained,50,3,0.2150026993981055,0.04293206914649643,20
90,pretrained,50,4,0.21249354365438716,0.052892535479794105,20
90,pretrained,100,0,0.21908105286799837,0.04811463302413799,20
90,pretrained,100,1,0.21528208676883617,0.0490848228074476,20
90,pretrained,100,2,0.21193067048234818,0.0456002033389588,20
90,pretrained,100,3,0.21624687890514868,0.04550168221310285,20
90,pretrained,100,4,0.2150943314362214,0.04504057242943099,20
90,pretrained,200,0,0.2083111056544921,0.040610770618229965,20
90,pretrained,200,1,0.21930218499429324,0.04282225927364382,20
90,pretrained,200,2,0.2116688977297955,0.04342524225616162,20
90,pretrained,200,3,0.21539486598076912,0.04785668654853579,20
90,pretrained,200,4,0.2164313292531077,0.04729349636228632,20
90,scratch,5,0,0.10436088667508847,0.038160503104026376,20
90,scratch,5,1,0.13254686913715974,0.04810687396057053,20
90,scratch,5,2,0.13069585857834748,0.04184761955217696,20
90,scratch,5,3,0.11810820173664746,0.031663665463947575,20
90,scratch,5,4,0.13658991780221513,0.04661037209290614,20
90,scratch,10,0,0.13650465592652092,0.03922323863008399,20
90,scratch,10,1,0.12657991522682352,0.030225782792139236,20
90,scratch,10,2,0.1378537799913465,0.04147446146001877,20
90,scratch,10,3,0.12737814453202181,0.04054358595757383,20
90,scratch,10,4,0.13143880177796866,0.05008504345195597,20
90,scratch,20,0,0.14060900353553146,0.04665416035509091,20
90,scratch,20,1,0.1362356046146621,0.043108272043189656,20
90,scratch,20,2,0.13036470820395268,0.0370202561182335,20
90,scratch,20,3,0.13329651756077143,0.04225794076369845,20
90,scratch,20,4,0.1362450986768741,0.04340604985991032,20
90,scratch,50,0,0.13759125166154015,0.03614796520575124,20
90,scratch,50,1,0.12596126480080044,0.03844167022382592,20
90,scratch,50,2,0.12637746602866912,0.03167605204085109,20
90,scratch,50,3,0.1401057009115946,0.037596372477025006,20
90,scratch,50,4,0.14383300920891262,0.03455946000257675,20
90,scratch,100,0,0.13180938510054824,0.03839848116138083,20
90,scratch,100,1,0.1325822009452917,0.03710929953091229,20
90,scratch,100,2,0.13564497242787896,0.03845678095604121,20
90,scratch,100,3,0.1305849229310054,0.044680158735448276,20
90,scratch,100,4,0.13180698662627882,0.04629909849315571,20
90,scratch,200,0,0.1333632978747651,0.037617569793939834,20
90,scratch,200,1,0.13706300989024775,0.038131416622493586,20
90,scratch,200,2,0.1344128073946212,0.037106607855359866,20
90,scratch,200,3,0.1313247746111471,0.03883833315794452,20
90,scratch,200,4,0.12614944543325246,0.03795760207207945,20
91,pretrained,5,0,0.17604458636619408,0.0534091432565796,20
91,pretrained,5,1,0.13359800697972482,0.04206207350704541,20
91,pretrained,5,2,0.16331483816580555,0.05568702352597948,20
91,pretrained,5,3,0.14689120055491714,0.04849059668268855,20
91,pretrained,5,4,0.1748439738511855,0.06667693344332196,20
91,pretrained,10,0,0.18114791821410933,0.052361199972496365,20
91,pretrained,10,1,0.1387809412467354,0.04372442052161124,20
91,pretrained,10,2,0.15429172574145822,0.05519105328030531,20
91,pretrained,10,3,0.19809591518368527,0.07430752451259044,20
91,pretrained,10,4,0.18355368235349986,0.06323405388058419,20
91,pretrained,20,0,0.1886645286097226,0.06167187625334201,20
91,pretrained,20,1,0.16497197040961753,0.04367810590672105,20
91,pretrained,20,2,0.18726691389068922,0.0581583167536189,20
91,pretrained,20,3,0.18666362835792866,0.05912723784815729,20
91,pretrained,20,4,0.1805094673409724,0.056847968496460725,20
91,pretrained,50,0,0.19764883913296313,0.061073164189872915,20
91,pretrained,50,1,0.19219378636645124,0.055300823709036474,20
91,pretrained,50,2,0.19128540706115693,0.05589991457910431,20
91,pretrained,50,3,0.18485431073001454,0.04546010263171014,20
91,pretrained,50,4,0.19743694371019072,0.057296221095338606,20
91,pretrained,100,0,0.19321902775745534,0.06118707249092851,20
91,pretrained,100,1,0.18596178466563584,0.05113324357919492,20
91,pretrained,100,2,0.1884575559094222,0.05704455062645607,20
91,pretrained,100,3,0.19199099028246863,0.05914543381049614,20
91,pretrained,100,4,0.19803109529372415,0.06218467074853564,20
91,pretrained,200,0,0.18926890806930852,0.04987092508549883,20
91,pretrained,200,1,0.1872937895976774,0.0556125633781193,20
91,pretrained,200,2,0.19417867044709108,0.059042270976546594,20
91,pretrained,200,3,0.19419614612756264,0.060546674400929305,20
91,pretrained,200,4,0.18578359442098707,0.05459990213870102,20
91,scratch,5,0,0.11411096999773893,0.04522942290722564,20
91,scratch,5,1,0.10259631828167433,0.04015559609775402,20
91,scratch,5,2,0.10399913253685004,0.0376201147813487,20
91,scratch,5,3,0.11951423432966472,0.030241724082212734,20
91,scratch,5,4,0.1057480723131164,0.04183056464047012,20
91,scratch,10,0,0.11629593910402816,0.033033164888249145,20
91,scratch,10,1,0.108673173448028,0.03351550232739864,20
91,scratch,10,2,0.11900414674397075,0.027457959297189152,20
91,scratch,10,3,0.12326840936482726,0.03367830266984796,20
91,scratch,10,4,0.11266646566694456,0.03779933359673582,20
91,scratch,20,0,0.11077125901173786,0.028346196375038744,20
91,scratch,20,1,0.11057437279371576,0.032866994757826125,20
91,scratch,20,2,0.1138494919266801,0.03711908225252395,20
91,scratch,20,3,0.12145764456882753,0.03368978027890545,20
91,scratch,20,4,0.11109610561581343,0.0352919950187354,20
91,scratch,50,0,0.11592765727190917,0.037366994537613295,20
91,scratch,50,1,0.11485324537481448,0.03129041042044684,20
91,scratch,50,2,0.11811477573994311,0.040058131936129796,20
91,scratch,50,3,0.11801912123409186,0.028519109814545893,20
91,scratch,50,4,0.11752266363538144,0.0314653790502836,20
91,scratch,100,0,0.11600086800459049,0.029497780887318616,20
91,scratch,100,1,0.11832654383828681,0.03209822871300281,20
91,scratch,100,2,0.11138954296668328,0.03609212284238286,20
91,scratch,100,3,0.12115713330760616,0.028103953373434618,20
91,scratch,100,4,0.11972008810873376,0.028813448118748648,20
91,scratch,200,0,0.12026381062448455,0.031381740402451466,20
91,scratch,200,1,0.11767296032325984,0.03272953806864979,20
91,scratch,200,2,0.1130908679100517,0.02875382651166185,20
91,scratch,200,3,0.11122280473240091,0.029524410052539734,20
91,scratch,200,4,0.1181602392311921,0.030986081736813283,20
92,pretrained,5,0,0.37427461607383705,0.10888445440126927,20
92,pretrained,5,1,0.3259373865054756,0.08111432007622268,20
92,pretrained,5,2,0.31878039881212017,0.08904918416386415,20
92,pretrained,5,3,0.3650428820024675,0.10385881927802985,20
92,pretrained,5,4,0.36485042676471396,0.0774754045545308,20
92,pretrained,10,0,0.34318004272364233,0.08291247359820028,20
92,pretrained,10,1,0.36842202465535046,0.08434824074211944,20
92,pretrained,10,2,0.35211431857139136,0.07623124245976952,20
92,pretrained,10,3,0.35993241493796957,0.0892498287902934,20
92,pretrained,10,4,0.3770682510497011,0.08982488882893273,20
92,pretrained,20,0,0.37586317295572985,0.07683507255756337,20
92,pretrained,20,1,0.3824539904694855,0.08286128326997783,20
92,pretrained,20,2,0.3692020694171468,0.0789377458972241,20
92,pretrained,20,3,0.3729359235407135,0.06501809585136145,20
92,pretrained,20,4,0.3704309783244703,0.08390858137971371,20
92,pretrained,50,0,0.35822859719364897,0.08246124742032995,20
92,pretrained,50,1,0.3675149301224317,0.07850671823933446,20
92,pretrained,50,2,0.3567533478049466,0.08410178473511531,20
92,pretrained,50,3,0.3638807427110356,0.0848025457178039,20
92,pretrained,50,4,0.36891145399336234,0.07689875719435274,20
92,pretrained,100,0,0.36681153272568295,0.08021699340632046,20
92,pretrained,100,1,0.3695245437076342,0.08205434998108614,20
92,pretrained,100,2,0.3701657797671295,0.07720011107740163,20
92,pretrained,100,3,0.3714274985224498,0.08120211998152943,20
92,pretrained,100,4,0.36415404838414916,0.08066528681338533,20
92,pretrained,200,0,0.37499653922477205,0.07874694710247601,20
92,pretrained,200,1,0.3553043698635807,0.08248807214287343,20
92,pretrained,200,2,0.3758491441088446,0.07576131616875659,20
92,pretrained,200,3,0.3749208763144348,0.08251729828222637,20
92,pretrained,200,4,0.3690333987019513,0.08036283860203505,20
92,scratch,5,0,0.18480464824838846,0.07126100563189865,20
92,scratch,5,1,0.15163872703003684,0.06034769150809686,20
92,scratch,5,2,0.15948773590994073,0.06900119070343391,20
92,scratch,5,3,0.20481950260917045,0.07397269004423981,20
92,scratch,5,4,0.16104906358296409,0.07164752692862797,20
92,scratch,10,0,0.17493364421682916,0.07543204385280268,20
92,scratch,10,1,0.18249016744316165,0.0752313324599608,20
92,scratch,10,2,0.18817044153796716,0.08388676291132252,20
92,scratch,10,3,0.16540018714429577,0.06434036509526594,20
92,scratch,10,4,0.17069533705300505,0.06038992572146896,20
92,scratch,20,0,0.19052032537164712,0.0817987835803812,20
92,scratch,20,1,0.15996231189417004,0.07411038164158587,20
92,scratch,20,2,0.17778137479996417,0.07593710497376384,20
92,scratch,20,3,0.1767219354039365,0.07966007894008627,20
92,scratch,20,4,0.1606981749400486,0.06247784776709434,20
92,scratch,50,0,0.1757132294133341,0.07050585122080179,20
92,scratch,50,1,0.16497432732030584,0.06825711795515227,20
92,scratch,50,2,0.179135445370402,0.07269966877099678,20
92,scratch,50,3,0.17313859973364082,0.0658016861043563,20
92,scratch,50,4,0.19258781606268294,0.08052802828554369,20
92,scratch,100,0,0.16492234622848528,0.07000954499625578,20
92,scratch,100,1,0.18147755380039915,0.07187667813506952,20
92,scratch,100,2,0.16780464108173793,0.07243224029298956,20
92,scratch,100,3,0.16505542802079967,0.060926709434271906,20
92,scratch,100,4,0.16896045392244025,0.06970697616887855,20
92,scratch,200,0,0.17189173704786123,0.06935600376501629,20
92,scratch,200,1,0.1759655314279745,0.07359456165992298,20
92,scratch,200,2,0.17345517564640694,0.06888992286615647,20
92,scratch,200,3,0.1681281205119925,0.07304015516057431,20
92,scratch,200,4,0.1769119130656534,0.0678507526978011,20
93,pretrained,5,0,0.3239493699285748,0.09139722563504536,20
93,pretrained,5,1,0.3544998481762921,0.10452862237310742,20
93,pretrained,5,2,0.3375108263223991,0.10366882859165641,20
93,pretrained,5,3,0.3658496237469927,0.10398602057276707,20
93,pretrained,5,4,0.3311064876632072,0.10479730453919346,20
93,pretrained,10,0,0.3512307860697212,0.0977541100725808,20
93,pretrained,10,1,0.3211003053173856,0.09313295037577274,20
93,pretrained,10,2,0.33974413259081626,0.09200348940431732,20
93,pretrained,10,3,0.34880043910821257,0.09967051202315258,20
93,pretrained,10,4,0.3488511019913079,0.09735873258927487,20
93,pretrained,20,0,0.35936328876077966,0.10484701897784893,20
93,pretrained,20,1,0.3225051978055109,0.08413913674969996,20
93,pretrained,20,2,0.3284996131664053,0.10053539696761613,20
93,pretrained,20,3,0.35642828393267556,0.09358436437186708,20
93,pretrained,20,4,0.32168579266942443,0.08648229837782608,20
93,pretrained,50,0,0.33821084116850986,0.08778231535649408,20
93,pretrained,50,1,0.3281054597321989,0.08429735263399438,20
93,pretrained,50,2,0.3450458017178687,0.08672135184514308,20
93,pretrained,50,3,0.3404475035057754,0.08909727178615419,20
93,pretrained,50,4,0.3350586988748218,0.07862908981672778,20
93,pretrained,100,0,0.33802775538281354,0.08847623635513494,20
93,pretrained,100,1,0.3209745839217688,0.0875163950752027,20
93,pretrained,100,2,0.3492709956542187,0.09166920821993994,20
93,pretrained,100,3,0.34493808906344786,0.09474024519482721,20
93,pretrained,100,4,0.3396531673979976,0.08689221062746576,20
93,pretrained,200,0,0.33872237203785605,0.09177418520716649,20
93,pretrained,200,1,0.34168292521563404,0.0871557905245328,20
93,pretrained,200,2,0.33441645656984453,0.09356628810331616,20
93,pretrained,200,3,0.33643788710856304,0.09070451020828464,20
93,pretrained,200,4,0.334133779373914,0.09060461773324613,20
93,scratch,5,0,0.17960959038146257,0.08860353352496937,20
93,scratch,5,1,0.19558453886084096,0.09156858689102658,20
93,scratch,5,2,0.20400798012259364,0.10341232975405984,20
93,scratch,5,3,0.19142936197970825,0.0929426893096484,20
93,scratch,5,4,0.19718582252712835,0.0764242300763487,20
93,scratch,10,0,0.18632120022998205,0.08379253033987177,20
93,scratch,10,1,0.1592381568089571,0.11043467694592078,20
93,scratch,10,2,0.1447087434966376,0.09817082581363212,20
93,scratch,10,3,0.16806029138032924,0.08045244669254967,20
93,scratch,10,4,0.1626388988570369,0.08844025775270824,20
93,scratch,20,0,0.1693575239191287,0.09061668604458922,20
93,scratch,20,1,0.1755952717642842,0.06604213571179801,20
93,scratch,20,2,0.15615796478696137,0.09066490174571158,20
93,scratch,20,3,0.16752089336278944,0.07438328810578283,20
93,scratch,20,4,0.16934587162691112,0.07972170684306791,20
93,scratch,50,0,0.16030845272477678,0.07770159649263303,20
93,scratch,50,1,0.16584230887284376,0.0713518210275813,20
93,scratch,50,2,0.18865054521590077,0.08495354825000802,20
93,scratch,50,3,0.17031793236237758,0.07226378054932797,20
93,scratch,50,4,0.17790693727635548,0.09373514915630768,20
93,scratch,100,0,0.17829162454696287,0.07411131634491802,20
93,scratch,100,1,0.18782910205429243,0.0926420587788846,20
93,scratch,100,2,0.19291167856509317,0.08616535861807983,20
93,scratch,100,3,0.17052300295664322,0.08875176360738168,20
93,scratch,100,4,0.16694123469426592,0.08245772420006522,20
93,scratch,200,0,0.17431069562686868,0.08001571868201483,20
93,scratch,200,1,0.1753294521585052,0.08868868993140344,20
93,scratch,200,2,0.18217359450999188,0.07672697229648724,20
93,scratch,200,3,0.17642256219079427,0.0780541094959767,20
93,scratch,200,4,0.17786647294666638,0.07880218094653665,20
94,pretrained,5,0,0.283721475506174,0.05025012330385127,20
94,pretrained,5,1,0.30518802737103,0.049021080944297454,20
94,pretrained,5,2,0.305392200039056,0.07178896340250035,20
94,pretrained,5,3,0.3061283052253391,0.09448476622440313,20
94,pretrained,5,4,0.18793111978043053,0.039741232959574664,20
94,pretrained,10,0,0.3026338528102432,0.05475707685062527,20
94,pretrained,10,1,0.32135250101448937,0.0661099143075894,20
94,pretrained,10,2,0.30630151418844986,0.04700901237530823,20
94,pretrained,10,3,0.33758032266642923,0.05793121752570115,20
94,pretrained,10,4,0.30204816966796777,0.06439709484709036,20
94,pretrained,20,0,0.2997779571358544,0.06063931185203447,20
94,pretrained,20,1,0.26724038166895364,0.049853070140451185,20
94,pretrained,20,2,0.29272927235408747,0.04726025574447153,20
94,pretrained,20,3,0.2721803970320688,0.04145361654671546,20
94,pretrained,20,4,0.29269101320112484,0.0599957571332403,20
94,pretrained,50,0,0.26517676182303807,0.0499754243240526,20
94,pretrained,50,1,0.2713723939095951,0.04786726247138865,20
94,pretrained,50,2,0.2680114485920317,0.048525043972696545,20
94,pretrained,50,3,0.2743430690974196,0.049688602427577735,20
94,pretrained,50,4,0.27481976870104774,0.03706302495256061,20
94,pretrained,100,0,0.2940821024970752,0.04735677427948985,20
94,pretrained,100,1,0.2798416491314804,0.048300223562679725,20
94,pretrained,100,2,0.28855518007350234,0.05063739003094077,20
94,pretrained,100,3,0.2899304647656077,0.050628514929153046,20
94,pretrained,100,4,0.2708056994529583,0.045404210908265304,20
94,pretrained,200,0,0.29350654162425427,0.049420357562479734,20
94,pretrained,200,1,0.2792189157265598,0.04975997830290838,20
94,pretrained,200,2,0.26057805523103567,0.04153318771416556,20
94,pretrained,200,3,0.27025396258898576,0.043215195622153785,20
94,pretrained,200,4,0.2868360088193612,0.05087771153637282,20
94,scratch,5,0,0.19738975589483837,0.056755497634836394,20
94,scratch,5,1,0.23589093294991118,0.03447641021120128,20
94,scratch,5,2,0.20577025587672199,0.06563611923603481,20
94,scratch,5,3,0.2316370454192161,0.058963455351807914,20
94,scratch,5,4,0.1444971625149931,0.034024042886305755,20
94,scratch,10,0,0.2239508309052542,0.047891309125378985,20
94,scratch,10,1,0.21528097150832176,0.04288148434617494,20
94,scratch,10,2,0.22870460595743544,0.04275880094887213,20
94,scratch,10,3,0.2042548616721863,0.03109857188141603,20
94,scratch,10,4,0.20498341637879847,0.03352624372102579,20
94,scratch,20,0,0.2240163166943351,0.049559456696197074,20
94,scratch,20,1,0.2151249259514036,0.03016132278682595,20
94,scratch,20,2,0.22963801566423206,0.0420510105845369,20
94,scratch,20,3,0.20768707758465813,0.036708844644215574,20
94,scratch,20,4,0.2238820953713731,0.03622949276099625,20
94,scratch,50,0,0.2050381780609431,0.03477087012726677,20
94,scratch,50,1,0.20784793374506433,0.04192867329661941,20
94,scratch,50,2,0.2138583317436254,0.035820975375636076,20
94,scratch,50,3,0.2188101202378327,0.04264314898170733,20
94,scratch,50,4,0.2167266745275367,0.0364631419964148,20
94,scratch,100,0,0.21671428157631034,0.038803829310726866,20
94,scratch,100,1,0.21784816005604646,0.0388944219226871,20
94,scratch,100,2,0.21927379857634793,0.036285412267309164,20
94,scratch,100,3,0.22602285838413128,0.03994750131313768,20
94,scratch,100,4,0.2177633150018051,0.04129730849268009,20
94,scratch,200,0,0.2221635991522371,0.03876035873448025,20
94,scratch,200,1,0.21632250677119055,0.03804777648702984,20
94,scratch,200,2,0.2193730332085099,0.03514132968108295,20
94,scratch,200,3,0.21829651065293362,0.03704407910534529,20
94,scratch,200,4,0.20970226521408084,0.03408833087329178,20
95,pretrained,5,0,0.17746923621518831,0.07300429840987288,20
95,pretrained,5,1,0.19493095931152962,0.07175772751515538,20
95,pretrained,5,2,0.19507994243984628,0.0838031479804595,20
95,pretrained,5,3,0.18655891791471804,0.0745722397108633,20
95,pretrained,5,4,0.1829679410562733,0.06430339082490544,20
95,pretrained,10,0,0.19975164462747994,0.06611953014798719,20
95,pretrained,10,1,0.20848202216744802,0.060224117699947836,20
95,pretrained,10,2,0.18548657305668476,0.06578764655327399,20
95,pretrained,10,3,0.18412296500800468,0.07251585446690798,20
95,pretrained,10,4,0.18726181053435606,0.05454517034225413,20
95,pretrained,20,0,0.19697074592373412,0.06069844393898348,20
95,pretrained,20,1,0.1988907315926522,0.06934567471132978,20
95,pretrained,20,2,0.1887754520577108,0.05702066379540873,20
